quote_id,competitor_id,num_feature_1,num_feature_2,num_feature_3,num_feature_4,num_feature_5,num_feature_6,num_feature_7,num_feature_8,num_feature_9,num_feature_10,num_feature_11,num_feature_12,geo_feature_1,geo_feature_2,geo_feature_3,geo_feature_4,geo_feature_5,geo_feature_6,geo_feature_7,geo_feature_8,geo_feature_9,cat_feature_1,cat_feature_2,cat_feature_3,cat_feature_4,cat_feature_5,cat_feature_6,cat_feature_7,cat_feature_8,cat_feature_9,target_price
Q00529,comp_2,45,2,0.108,2,4,251.0,5.1,16,20,75.1,16,9.2,-1.0233,0.2029,0.2718,0.3282,-0.5485,-0.3579,0.9184,-1.6593,-0.8369,region_E,standard,tariff_6,domestic,diesel,manual,SOHC,gen_2,M,9722.73
Q00529,comp_3,45,2,0.108,2,4,251.0,5.1,16,20,75.1,16,9.2,-1.0233,0.2029,0.2718,0.3282,-0.5485,-0.3579,0.9184,-1.6593,-0.8369,region_E,standard,tariff_6,domestic,diesel,manual,SOHC,gen_2,M,7763.08
Q00529,comp_4,45,2,0.108,2,4,251.0,5.1,16,20,75.1,16,9.2,-1.0233,0.2029,0.2718,0.3282,-0.5485,-0.3579,0.9184,-1.6593,-0.8369,region_E,standard,tariff_6,domestic,diesel,manual,SOHC,gen_2,M,15785.23
Q00529,comp_5,45,2,0.108,2,4,251.0,5.1,16,20,75.1,16,9.2,-1.0233,0.2029,0.2718,0.3282,-0.5485,-0.3579,0.9184,-1.6593,-0.8369,region_E,standard,tariff_6,domestic,diesel,manual,SOHC,gen_2,M,12119.54
Q00530,comp_1,57,14,0.053,1,4,254.0,3.3,20,19,92.4,4,11.6,-0.0167,1.2828,-0.7373,1.1652,0.7164,-0.0029,0.6565,1.4953,0.6332,region_C,commercial,tariff_3,domestic,diesel,hydraulic,SOHC,gen_1,M,8832.17
Q00530,comp_2,57,14,0.053,1,4,254.0,3.3,20,19,92.4,4,11.6,-0.0167,1.2828,-0.7373,1.1652,0.7164,-0.0029,0.6565,1.4953,0.6332,region_C,commercial,tariff_3,domestic,diesel,hydraulic,SOHC,gen_1,M,14059.94
Q00530,comp_3,57,14,0.053,1,4,254.0,3.3,20,19,92.4,4,11.6,-0.0167,1.2828,-0.7373,1.1652,0.7164,-0.0029,0.6565,1.4953,0.6332,region_C,commercial,tariff_3,domestic,diesel,hydraulic,SOHC,gen_1,M,10866.04
Q00530,comp_4,57,14,0.053,1,4,254.0,3.3,20,19,92.4,4,11.6,-0.0167,1.2828,-0.7373,1.1652,0.7164,-0.0029,0.6565,1.4953,0.6332,region_C,commercial,tariff_3,domestic,diesel,hydraulic,SOHC,gen_1,M,11819.08
Q00530,comp_5,57,14,0.053,1,4,254.0,3.3,20,19,92.4,4,11.6,-0.0167,1.2828,-0.7373,1.1652,0.7164,-0.0029,0.6565,1.4953,0.6332,region_C,commercial,tariff_3,domestic,diesel,hydraulic,SOHC,gen_1,M,11060.05
Q00531,comp_1,64,12,0.14,9,4,183.0,3.8,16,14,88.8,4,10.2,0.3487,1.0414,1.1994,-0.2933,-1.1295,-0.0146,0.0978,-1.4996,1.5285,region_C,special,tariff_1,domestic,flex,hydraulic,SOHC,gen_4,M,6487.32
Q00531,comp_2,64,12,0.14,9,4,183.0,3.8,16,14,88.8,4,10.2,0.3487,1.0414,1.1994,-0.2933,-1.1295,-0.0146,0.0978,-1.4996,1.5285,region_C,special,tariff_1,domestic,flex,hydraulic,SOHC,gen_4,M,10724.38
Q00531,comp_3,64,12,0.14,9,4,183.0,3.8,16,14,88.8,4,10.2,0.3487,1.0414,1.1994,-0.2933,-1.1295,-0.0146,0.0978,-1.4996,1.5285,region_C,special,tariff_1,domestic,flex,hydraulic,SOHC,gen_4,M,11635.01
Q00531,comp_4,64,12,0.14,9,4,183.0,3.8,16,14,88.8,4,10.2,0.3487,1.0414,1.1994,-0.2933,-1.1295,-0.0146,0.0978,-1.4996,1.5285,region_C,special,tariff_1,domestic,flex,hydraulic,SOHC,gen_4,M,10466.04
Q00531,comp_5,64,12,0.14,9,4,183.0,3.8,16,14,88.8,4,10.2,0.3487,1.0414,1.1994,-0.2933,-1.1295,-0.0146,0.0978,-1.4996,1.5285,region_C,special,tariff_1,domestic,flex,hydraulic,SOHC,gen_4,M,11175.05
Q00532,comp_1,60,15,0.118,8,4,124.0,2.6,19,20,97.9,4,11.6,-0.3155,2.3971,-0.6795,1.0344,0.4577,0.8049,-1.2261,1.5849,1.256,region_E,standard,tariff_4,domestic,electric,manual,SOHC,gen_2,F,4029.23
Q00532,comp_2,60,15,0.118,8,4,124.0,2.6,19,20,97.9,4,11.6,-0.3155,2.3971,-0.6795,1.0344,0.4577,0.8049,-1.2261,1.5849,1.256,region_E,standard,tariff_4,domestic,electric,manual,SOHC,gen_2,F,4357.35
Q00532,comp_3,60,15,0.118,8,4,124.0,2.6,19,20,97.9,4,11.6,-0.3155,2.3971,-0.6795,1.0344,0.4577,0.8049,-1.2261,1.5849,1.256,region_E,standard,tariff_4,domestic,electric,manual,SOHC,gen_2,F,5296.78
Q00532,comp_4,60,15,0.118,8,4,124.0,2.6,19,20,97.9,4,11.6,-0.3155,2.3971,-0.6795,1.0344,0.4577,0.8049,-1.2261,1.5849,1.256,region_E,standard,tariff_4,domestic,electric,manual,SOHC,gen_2,F,7398.04
Q00532,comp_5,60,15,0.118,8,4,124.0,2.6,19,20,97.9,4,11.6,-0.3155,2.3971,-0.6795,1.0344,0.4577,0.8049,-1.2261,1.5849,1.256,region_E,standard,tariff_4,domestic,electric,manual,SOHC,gen_2,F,4977.86
Q00533,comp_1,63,13,0.072,7,4,135.0,2.2,17,16,77.1,4,12.1,-0.564,-0.0739,-0.9007,0.1229,0.3725,0.2272,-0.089,0.6696,-0.029,region_F,special,tariff_6,imported,electric,hydraulic,SOHC,gen_3,M,9201.54
Q00533,comp_2,63,13,0.072,7,4,135.0,2.2,17,16,77.1,4,12.1,-0.564,-0.0739,-0.9007,0.1229,0.3725,0.2272,-0.089,0.6696,-0.029,region_F,special,tariff_6,imported,electric,hydraulic,SOHC,gen_3,M,8073.31
Q00533,comp_3,63,13,0.072,7,4,135.0,2.2,17,16,77.1,4,12.1,-0.564,-0.0739,-0.9007,0.1229,0.3725,0.2272,-0.089,0.6696,-0.029,region_F,special,tariff_6,imported,electric,hydraulic,SOHC,gen_3,M,12085.01
Q00533,comp_4,63,13,0.072,7,4,135.0,2.2,17,16,77.1,4,12.1,-0.564,-0.0739,-0.9007,0.1229,0.3725,0.2272,-0.089,0.6696,-0.029,region_F,special,tariff_6,imported,electric,hydraulic,SOHC,gen_3,M,10309.98
Q00533,comp_5,63,13,0.072,7,4,135.0,2.2,17,16,77.1,4,12.1,-0.564,-0.0739,-0.9007,0.1229,0.3725,0.2272,-0.089,0.6696,-0.029,region_F,special,tariff_6,imported,electric,hydraulic,SOHC,gen_3,M,8934.63
Q00534,comp_1,47,4,0.226,5,4,108.0,3.3,18,19,88.3,16,10.1,0.5635,-0.2605,0.2336,0.5076,-0.2746,0.7043,0.1847,-0.0763,-0.8385,region_B,commercial,tariff_6,imported,flex,manual,SOHC,gen_2,F,7972.6
Q00534,comp_2,47,4,0.226,5,4,108.0,3.3,18,19,88.3,16,10.1,0.5635,-0.2605,0.2336,0.5076,-0.2746,0.7043,0.1847,-0.0763,-0.8385,region_B,commercial,tariff_6,imported,flex,manual,SOHC,gen_2,F,6899.71
Q00534,comp_3,47,4,0.226,5,4,108.0,3.3,18,19,88.3,16,10.1,0.5635,-0.2605,0.2336,0.5076,-0.2746,0.7043,0.1847,-0.0763,-0.8385,region_B,commercial,tariff_6,imported,flex,manual,SOHC,gen_2,F,6784.84
Q00534,comp_4,47,4,0.226,5,4,108.0,3.3,18,19,88.3,16,10.1,0.5635,-0.2605,0.2336,0.5076,-0.2746,0.7043,0.1847,-0.0763,-0.8385,region_B,commercial,tariff_6,imported,flex,manual,SOHC,gen_2,F,7215.77
Q00534,comp_5,47,4,0.226,5,4,108.0,3.3,18,19,88.3,16,10.1,0.5635,-0.2605,0.2336,0.5076,-0.2746,0.7043,0.1847,-0.0763,-0.8385,region_B,commercial,tariff_6,imported,flex,manual,SOHC,gen_2,F,9404.04
Q00535,comp_1,22,4,0.094,4,4,100.0,2.3,19,17,86.6,4,9.3,0.4976,-1.3002,-0.686,0.4036,0.3977,-0.0098,0.7827,0.442,0.0082,region_D,commercial,tariff_1,imported,gasoline,hydraulic,SOHC,gen_2,F,6945.44
Q00535,comp_2,22,4,0.094,4,4,100.0,2.3,19,17,86.6,4,9.3,0.4976,-1.3002,-0.686,0.4036,0.3977,-0.0098,0.7827,0.442,0.0082,region_D,commercial,tariff_1,imported,gasoline,hydraulic,SOHC,gen_2,F,9868.56
Q00535,comp_3,22,4,0.094,4,4,100.0,2.3,19,17,86.6,4,9.3,0.4976,-1.3002,-0.686,0.4036,0.3977,-0.0098,0.7827,0.442,0.0082,region_D,commercial,tariff_1,imported,gasoline,hydraulic,SOHC,gen_2,F,11474.86
Q00535,comp_4,22,4,0.094,4,4,100.0,2.3,19,17,86.6,4,9.3,0.4976,-1.3002,-0.686,0.4036,0.3977,-0.0098,0.7827,0.442,0.0082,region_D,commercial,tariff_1,imported,gasoline,hydraulic,SOHC,gen_2,F,10198.19
Q00535,comp_5,22,4,0.094,4,4,100.0,2.3,19,17,86.6,4,9.3,0.4976,-1.3002,-0.686,0.4036,0.3977,-0.0098,0.7827,0.442,0.0082,region_D,commercial,tariff_1,imported,gasoline,hydraulic,SOHC,gen_2,F,9134.01
Q00536,comp_1,45,3,0.082,0,4,98.0,2.5,18,17,68.7,4,9.9,-0.3463,0.6966,0.0085,1.2407,0.1021,0.2313,0.273,0.4653,1.3808,region_D,standard,tariff_5,imported,flex,hydraulic,DOHC,gen_3,F,11266.76
Q00536,comp_2,45,3,0.082,0,4,98.0,2.5,18,17,68.7,4,9.9,-0.3463,0.6966,0.0085,1.2407,0.1021,0.2313,0.273,0.4653,1.3808,region_D,standard,tariff_5,imported,flex,hydraulic,DOHC,gen_3,F,12226.15
Q00536,comp_3,45,3,0.082,0,4,98.0,2.5,18,17,68.7,4,9.9,-0.3463,0.6966,0.0085,1.2407,0.1021,0.2313,0.273,0.4653,1.3808,region_D,standard,tariff_5,imported,flex,hydraulic,DOHC,gen_3,F,8239.16
Q00536,comp_4,45,3,0.082,0,4,98.0,2.5,18,17,68.7,4,9.9,-0.3463,0.6966,0.0085,1.2407,0.1021,0.2313,0.273,0.4653,1.3808,region_D,standard,tariff_5,imported,flex,hydraulic,DOHC,gen_3,F,14643.05
Q00536,comp_5,45,3,0.082,0,4,98.0,2.5,18,17,68.7,4,9.9,-0.3463,0.6966,0.0085,1.2407,0.1021,0.2313,0.273,0.4653,1.3808,region_D,standard,tariff_5,imported,flex,hydraulic,DOHC,gen_3,F,10545.07
Q00537,comp_1,29,14,0.039,2,4,116.0,3.0,17,14,72.1,4,12.0,-1.6541,0.1185,0.986,0.7214,0.4974,-0.2413,0.6638,-0.2024,-0.4005,region_C,standard,tariff_3,domestic,electric,hydraulic,DOHC,gen_2,F,6072.25
Q00537,comp_2,29,14,0.039,2,4,116.0,3.0,17,14,72.1,4,12.0,-1.6541,0.1185,0.986,0.7214,0.4974,-0.2413,0.6638,-0.2024,-0.4005,region_C,standard,tariff_3,domestic,electric,hydraulic,DOHC,gen_2,F,7051.35
Q00537,comp_3,29,14,0.039,2,4,116.0,3.0,17,14,72.1,4,12.0,-1.6541,0.1185,0.986,0.7214,0.4974,-0.2413,0.6638,-0.2024,-0.4005,region_C,standard,tariff_3,domestic,electric,hydraulic,DOHC,gen_2,F,9059.97
Q00537,comp_4,29,14,0.039,2,4,116.0,3.0,17,14,72.1,4,12.0,-1.6541,0.1185,0.986,0.7214,0.4974,-0.2413,0.6638,-0.2024,-0.4005,region_C,standard,tariff_3,domestic,electric,hydraulic,DOHC,gen_2,F,11421.5
Q00537,comp_5,29,14,0.039,2,4,116.0,3.0,17,14,72.1,4,12.0,-1.6541,0.1185,0.986,0.7214,0.4974,-0.2413,0.6638,-0.2024,-0.4005,region_C,standard,tariff_3,domestic,electric,hydraulic,DOHC,gen_2,F,8388.43
Q00538,comp_1,65,8,0.132,9,2,98.0,3.3,17,15,81.2,4,12.1,0.4564,0.6513,0.1172,-0.4429,-1.3341,1.0031,-0.1241,1.4257,-1.8154,region_B,special,tariff_6,imported,flex,manual,SOHC,gen_4,M,6106.77
Q00538,comp_2,65,8,0.132,9,2,98.0,3.3,17,15,81.2,4,12.1,0.4564,0.6513,0.1172,-0.4429,-1.3341,1.0031,-0.1241,1.4257,-1.8154,region_B,special,tariff_6,imported,flex,manual,SOHC,gen_4,M,8351.32
Q00538,comp_3,65,8,0.132,9,2,98.0,3.3,17,15,81.2,4,12.1,0.4564,0.6513,0.1172,-0.4429,-1.3341,1.0031,-0.1241,1.4257,-1.8154,region_B,special,tariff_6,imported,flex,manual,SOHC,gen_4,M,9246.38
Q00538,comp_4,65,8,0.132,9,2,98.0,3.3,17,15,81.2,4,12.1,0.4564,0.6513,0.1172,-0.4429,-1.3341,1.0031,-0.1241,1.4257,-1.8154,region_B,special,tariff_6,imported,flex,manual,SOHC,gen_4,M,7488.84
Q00538,comp_5,65,8,0.132,9,2,98.0,3.3,17,15,81.2,4,12.1,0.4564,0.6513,0.1172,-0.4429,-1.3341,1.0031,-0.1241,1.4257,-1.8154,region_B,special,tariff_6,imported,flex,manual,SOHC,gen_4,M,5999.99
Q00539,comp_1,32,7,0.091,3,4,79.0,5.4,17,18,91.9,16,12.4,-0.7673,-1.1391,0.121,-0.6413,0.6145,0.3226,1.1815,1.3914,-0.36,region_G,special,tariff_4,domestic,electric,hydraulic,SOHC,gen_3,F,6682.73
Q00539,comp_2,32,7,0.091,3,4,79.0,5.4,17,18,91.9,16,12.4,-0.7673,-1.1391,0.121,-0.6413,0.6145,0.3226,1.1815,1.3914,-0.36,region_G,special,tariff_4,domestic,electric,hydraulic,SOHC,gen_3,F,8725.71
Q00539,comp_3,32,7,0.091,3,4,79.0,5.4,17,18,91.9,16,12.4,-0.7673,-1.1391,0.121,-0.6413,0.6145,0.3226,1.1815,1.3914,-0.36,region_G,special,tariff_4,domestic,electric,hydraulic,SOHC,gen_3,F,8923.57
Q00539,comp_4,32,7,0.091,3,4,79.0,5.4,17,18,91.9,16,12.4,-0.7673,-1.1391,0.121,-0.6413,0.6145,0.3226,1.1815,1.3914,-0.36,region_G,special,tariff_4,domestic,electric,hydraulic,SOHC,gen_3,F,9094.45
Q00539,comp_5,32,7,0.091,3,4,79.0,5.4,17,18,91.9,16,12.4,-0.7673,-1.1391,0.121,-0.6413,0.6145,0.3226,1.1815,1.3914,-0.36,region_G,special,tariff_4,domestic,electric,hydraulic,SOHC,gen_3,F,10244.48
Q00540,comp_1,31,15,0.111,7,4,162.0,2.0,15,19,78.5,4,8.8,0.2143,0.3516,0.2051,-0.0498,1.0266,-0.1581,0.6317,0.1557,-0.279,region_D,commercial,tariff_5,domestic,diesel,hydraulic,SOHC,gen_4,M,7323.55
Q00540,comp_2,31,15,0.111,7,4,162.0,2.0,15,19,78.5,4,8.8,0.2143,0.3516,0.2051,-0.0498,1.0266,-0.1581,0.6317,0.1557,-0.279,region_D,commercial,tariff_5,domestic,diesel,hydraulic,SOHC,gen_4,M,7929.66
Q00540,comp_3,31,15,0.111,7,4,162.0,2.0,15,19,78.5,4,8.8,0.2143,0.3516,0.2051,-0.0498,1.0266,-0.1581,0.6317,0.1557,-0.279,region_D,commercial,tariff_5,domestic,diesel,hydraulic,SOHC,gen_4,M,10096.51
Q00540,comp_4,31,15,0.111,7,4,162.0,2.0,15,19,78.5,4,8.8,0.2143,0.3516,0.2051,-0.0498,1.0266,-0.1581,0.6317,0.1557,-0.279,region_D,commercial,tariff_5,domestic,diesel,hydraulic,SOHC,gen_4,M,10554.93
Q00540,comp_5,31,15,0.111,7,4,162.0,2.0,15,19,78.5,4,8.8,0.2143,0.3516,0.2051,-0.0498,1.0266,-0.1581,0.6317,0.1557,-0.279,region_D,commercial,tariff_5,domestic,diesel,hydraulic,SOHC,gen_4,M,8013.99
Q00541,comp_1,32,9,0.071,7,4,163.0,3.2,18,13,69.1,2,12.9,0.1512,0.2052,-1.6931,-0.7601,0.321,-0.1879,-1.1869,-0.6,-1.8213,region_E,commercial,tariff_6,imported,flex,manual,SOHC,gen_2,M,6324.24
Q00541,comp_2,32,9,0.071,7,4,163.0,3.2,18,13,69.1,2,12.9,0.1512,0.2052,-1.6931,-0.7601,0.321,-0.1879,-1.1869,-0.6,-1.8213,region_E,commercial,tariff_6,imported,flex,manual,SOHC,gen_2,M,8508.02
Q00541,comp_3,32,9,0.071,7,4,163.0,3.2,18,13,69.1,2,12.9,0.1512,0.2052,-1.6931,-0.7601,0.321,-0.1879,-1.1869,-0.6,-1.8213,region_E,commercial,tariff_6,imported,flex,manual,SOHC,gen_2,M,6151.89
Q00541,comp_4,32,9,0.071,7,4,163.0,3.2,18,13,69.1,2,12.9,0.1512,0.2052,-1.6931,-0.7601,0.321,-0.1879,-1.1869,-0.6,-1.8213,region_E,commercial,tariff_6,imported,flex,manual,SOHC,gen_2,M,10845.85
Q00541,comp_5,32,9,0.071,7,4,163.0,3.2,18,13,69.1,2,12.9,0.1512,0.2052,-1.6931,-0.7601,0.321,-0.1879,-1.1869,-0.6,-1.8213,region_E,commercial,tariff_6,imported,flex,manual,SOHC,gen_2,M,9655.71
Q00542,comp_1,52,14,0.229,3,4,293.0,1.7,20,13,99.7,4,12.1,-1.8889,0.139,0.3918,-1.0522,0.6012,-0.1092,1.3892,1.306,0.232,region_A,commercial,tariff_6,domestic,gasoline,electric,DOHC,gen_1,F,9590.06
Q00542,comp_2,52,14,0.229,3,4,293.0,1.7,20,13,99.7,4,12.1,-1.8889,0.139,0.3918,-1.0522,0.6012,-0.1092,1.3892,1.306,0.232,region_A,commercial,tariff_6,domestic,gasoline,electric,DOHC,gen_1,F,11239.19
Q00542,comp_3,52,14,0.229,3,4,293.0,1.7,20,13,99.7,4,12.1,-1.8889,0.139,0.3918,-1.0522,0.6012,-0.1092,1.3892,1.306,0.232,region_A,commercial,tariff_6,domestic,gasoline,electric,DOHC,gen_1,F,9130.36
Q00542,comp_4,52,14,0.229,3,4,293.0,1.7,20,13,99.7,4,12.1,-1.8889,0.139,0.3918,-1.0522,0.6012,-0.1092,1.3892,1.306,0.232,region_A,commercial,tariff_6,domestic,gasoline,electric,DOHC,gen_1,F,11539.43
Q00542,comp_5,52,14,0.229,3,4,293.0,1.7,20,13,99.7,4,12.1,-1.8889,0.139,0.3918,-1.0522,0.6012,-0.1092,1.3892,1.306,0.232,region_A,commercial,tariff_6,domestic,gasoline,electric,DOHC,gen_1,F,9983.72
Q00543,comp_1,49,15,0.279,2,4,114.0,2.6,18,18,64.6,16,8.2,0.0811,-0.6833,0.1599,-2.1281,-0.1099,0.0304,1.2256,-2.0226,0.506,region_C,commercial,tariff_1,domestic,diesel,electric,SOHC,gen_1,M,7865.24
Q00543,comp_2,49,15,0.279,2,4,114.0,2.6,18,18,64.6,16,8.2,0.0811,-0.6833,0.1599,-2.1281,-0.1099,0.0304,1.2256,-2.0226,0.506,region_C,commercial,tariff_1,domestic,diesel,electric,SOHC,gen_1,M,4986.15
Q00543,comp_3,49,15,0.279,2,4,114.0,2.6,18,18,64.6,16,8.2,0.0811,-0.6833,0.1599,-2.1281,-0.1099,0.0304,1.2256,-2.0226,0.506,region_C,commercial,tariff_1,domestic,diesel,electric,SOHC,gen_1,M,5274.16
Q00543,comp_4,49,15,0.279,2,4,114.0,2.6,18,18,64.6,16,8.2,0.0811,-0.6833,0.1599,-2.1281,-0.1099,0.0304,1.2256,-2.0226,0.506,region_C,commercial,tariff_1,domestic,diesel,electric,SOHC,gen_1,M,8583.07
Q00543,comp_5,49,15,0.279,2,4,114.0,2.6,18,18,64.6,16,8.2,0.0811,-0.6833,0.1599,-2.1281,-0.1099,0.0304,1.2256,-2.0226,0.506,region_C,commercial,tariff_1,domestic,diesel,electric,SOHC,gen_1,M,6447.43
Q00544,comp_1,68,1,0.149,7,4,167.0,4.2,19,16,98.2,16,10.0,0.5145,1.1893,0.8929,-1.5493,0.8913,-0.0564,0.4655,0.4439,1.8599,region_B,special,tariff_5,imported,diesel,hydraulic,SOHC,gen_4,M,10887.2
Q00544,comp_2,68,1,0.149,7,4,167.0,4.2,19,16,98.2,16,10.0,0.5145,1.1893,0.8929,-1.5493,0.8913,-0.0564,0.4655,0.4439,1.8599,region_B,special,tariff_5,imported,diesel,hydraulic,SOHC,gen_4,M,9485.47
Q00544,comp_3,68,1,0.149,7,4,167.0,4.2,19,16,98.2,16,10.0,0.5145,1.1893,0.8929,-1.5493,0.8913,-0.0564,0.4655,0.4439,1.8599,region_B,special,tariff_5,imported,diesel,hydraulic,SOHC,gen_4,M,11238.11
Q00544,comp_4,68,1,0.149,7,4,167.0,4.2,19,16,98.2,16,10.0,0.5145,1.1893,0.8929,-1.5493,0.8913,-0.0564,0.4655,0.4439,1.8599,region_B,special,tariff_5,imported,diesel,hydraulic,SOHC,gen_4,M,16324.27
Q00544,comp_5,68,1,0.149,7,4,167.0,4.2,19,16,98.2,16,10.0,0.5145,1.1893,0.8929,-1.5493,0.8913,-0.0564,0.4655,0.4439,1.8599,region_B,special,tariff_5,imported,diesel,hydraulic,SOHC,gen_4,M,10585.02
Q00545,comp_1,41,5,0.193,1,4,168.0,1.8,19,19,92.4,4,10.8,0.6372,2.0503,0.6058,1.9854,0.0652,-0.5588,0.2807,0.7396,-1.3324,region_C,commercial,tariff_1,imported,gasoline,electric,DOHC,gen_4,F,9494.12
Q00545,comp_2,41,5,0.193,1,4,168.0,1.8,19,19,92.4,4,10.8,0.6372,2.0503,0.6058,1.9854,0.0652,-0.5588,0.2807,0.7396,-1.3324,region_C,commercial,tariff_1,imported,gasoline,electric,DOHC,gen_4,F,11496.82
Q00545,comp_3,41,5,0.193,1,4,168.0,1.8,19,19,92.4,4,10.8,0.6372,2.0503,0.6058,1.9854,0.0652,-0.5588,0.2807,0.7396,-1.3324,region_C,commercial,tariff_1,imported,gasoline,electric,DOHC,gen_4,F,12183.59
Q00545,comp_4,41,5,0.193,1,4,168.0,1.8,19,19,92.4,4,10.8,0.6372,2.0503,0.6058,1.9854,0.0652,-0.5588,0.2807,0.7396,-1.3324,region_C,commercial,tariff_1,imported,gasoline,electric,DOHC,gen_4,F,21359.05
Q00545,comp_5,41,5,0.193,1,4,168.0,1.8,19,19,92.4,4,10.8,0.6372,2.0503,0.6058,1.9854,0.0652,-0.5588,0.2807,0.7396,-1.3324,region_C,commercial,tariff_1,imported,gasoline,electric,DOHC,gen_4,F,13037.12
Q00546,comp_1,34,11,0.26,5,4,134.0,3.6,15,13,93.6,4,10.2,0.1174,-1.1103,-0.2019,-0.6565,-1.1479,0.7649,1.6586,-0.8284,0.7305,region_G,standard,tariff_6,imported,electric,electric,SOHC,gen_3,F,7382.72
Q00546,comp_2,34,11,0.26,5,4,134.0,3.6,15,13,93.6,4,10.2,0.1174,-1.1103,-0.2019,-0.6565,-1.1479,0.7649,1.6586,-0.8284,0.7305,region_G,standard,tariff_6,imported,electric,electric,SOHC,gen_3,F,8241.1
Q00546,comp_3,34,11,0.26,5,4,134.0,3.6,15,13,93.6,4,10.2,0.1174,-1.1103,-0.2019,-0.6565,-1.1479,0.7649,1.6586,-0.8284,0.7305,region_G,standard,tariff_6,imported,electric,electric,SOHC,gen_3,F,7522.59
Q00546,comp_4,34,11,0.26,5,4,134.0,3.6,15,13,93.6,4,10.2,0.1174,-1.1103,-0.2019,-0.6565,-1.1479,0.7649,1.6586,-0.8284,0.7305,region_G,standard,tariff_6,imported,electric,electric,SOHC,gen_3,F,7595.69
Q00546,comp_5,34,11,0.26,5,4,134.0,3.6,15,13,93.6,4,10.2,0.1174,-1.1103,-0.2019,-0.6565,-1.1479,0.7649,1.6586,-0.8284,0.7305,region_G,standard,tariff_6,imported,electric,electric,SOHC,gen_3,F,8419.01
Q00547,comp_1,22,13,0.3,9,4,200.0,2.9,13,15,91.8,4,8.7,-1.9772,0.7204,1.0324,1.9035,0.8202,0.8281,-1.6333,0.9738,0.9668,region_E,standard,tariff_4,imported,gasoline,electric,DOHC,gen_3,M,6893.7
Q00547,comp_2,22,13,0.3,9,4,200.0,2.9,13,15,91.8,4,8.7,-1.9772,0.7204,1.0324,1.9035,0.8202,0.8281,-1.6333,0.9738,0.9668,region_E,standard,tariff_4,imported,gasoline,electric,DOHC,gen_3,M,7064.03
Q00547,comp_3,22,13,0.3,9,4,200.0,2.9,13,15,91.8,4,8.7,-1.9772,0.7204,1.0324,1.9035,0.8202,0.8281,-1.6333,0.9738,0.9668,region_E,standard,tariff_4,imported,gasoline,electric,DOHC,gen_3,M,4914.61
Q00547,comp_4,22,13,0.3,9,4,200.0,2.9,13,15,91.8,4,8.7,-1.9772,0.7204,1.0324,1.9035,0.8202,0.8281,-1.6333,0.9738,0.9668,region_E,standard,tariff_4,imported,gasoline,electric,DOHC,gen_3,M,5927.33
Q00547,comp_5,22,13,0.3,9,4,200.0,2.9,13,15,91.8,4,8.7,-1.9772,0.7204,1.0324,1.9035,0.8202,0.8281,-1.6333,0.9738,0.9668,region_E,standard,tariff_4,imported,gasoline,electric,DOHC,gen_3,M,6823.02
Q00548,comp_1,20,2,0.184,7,4,202.0,1.2,15,13,68.3,4,9.2,1.2771,-2.8779,-0.2926,0.4032,-1.6341,1.7839,1.2412,-0.0264,0.5196,region_H,special,tariff_2,imported,flex,electric,SOHC,gen_1,F,14216.13
Q00548,comp_2,20,2,0.184,7,4,202.0,1.2,15,13,68.3,4,9.2,1.2771,-2.8779,-0.2926,0.4032,-1.6341,1.7839,1.2412,-0.0264,0.5196,region_H,special,tariff_2,imported,flex,electric,SOHC,gen_1,F,14539.32
Q00548,comp_3,20,2,0.184,7,4,202.0,1.2,15,13,68.3,4,9.2,1.2771,-2.8779,-0.2926,0.4032,-1.6341,1.7839,1.2412,-0.0264,0.5196,region_H,special,tariff_2,imported,flex,electric,SOHC,gen_1,F,12742.98
Q00548,comp_4,20,2,0.184,7,4,202.0,1.2,15,13,68.3,4,9.2,1.2771,-2.8779,-0.2926,0.4032,-1.6341,1.7839,1.2412,-0.0264,0.5196,region_H,special,tariff_2,imported,flex,electric,SOHC,gen_1,F,15871.6
Q00548,comp_5,20,2,0.184,7,4,202.0,1.2,15,13,68.3,4,9.2,1.2771,-2.8779,-0.2926,0.4032,-1.6341,1.7839,1.2412,-0.0264,0.5196,region_H,special,tariff_2,imported,flex,electric,SOHC,gen_1,F,15714.75
Q00549,comp_1,39,5,0.267,8,4,169.0,5.2,19,18,85.3,4,8.1,0.411,0.6686,0.2472,-0.0498,0.2828,-0.6036,-0.4762,-0.5457,-1.0068,region_D,special,tariff_2,domestic,diesel,hydraulic,DOHC,gen_4,M,10718.12
Q00549,comp_2,39,5,0.267,8,4,169.0,5.2,19,18,85.3,4,8.1,0.411,0.6686,0.2472,-0.0498,0.2828,-0.6036,-0.4762,-0.5457,-1.0068,region_D,special,tariff_2,domestic,diesel,hydraulic,DOHC,gen_4,M,13975.21
Q00549,comp_3,39,5,0.267,8,4,169.0,5.2,19,18,85.3,4,8.1,0.411,0.6686,0.2472,-0.0498,0.2828,-0.6036,-0.4762,-0.5457,-1.0068,region_D,special,tariff_2,domestic,diesel,hydraulic,DOHC,gen_4,M,10600.65
Q00549,comp_4,39,5,0.267,8,4,169.0,5.2,19,18,85.3,4,8.1,0.411,0.6686,0.2472,-0.0498,0.2828,-0.6036,-0.4762,-0.5457,-1.0068,region_D,special,tariff_2,domestic,diesel,hydraulic,DOHC,gen_4,M,14441.78
